video_id,author,published_at,updated_at,like_count,text,Comments
EKo1el3xs7M,@zahirulislam3134,2024-11-23T13:10:30Z,2024-11-23T13:10:30Z,0,স্যার আন্তর্জাতিক তদন্তের আপডেট কি?,Sir what is the update of the international investigation?
EKo1el3xs7M,@MDMirhosain-qc5xr,2024-10-31T18:48:40Z,2024-10-31T18:48:40Z,0,ডক্টর সলুল্লাহ খান সরকারের বিরুদ্ধে খোলাখুলি বক্তব্য দিয়েছেন উনার  নৈতিক সাহস আছে,Dr. Salullah Khan spoke openly against the government and he has moral courage
EKo1el3xs7M,@Dr_strange_2652,2024-10-25T17:32:56Z,2024-10-25T17:32:56Z,0,Sir salute apnake❤❤❤❤,Sir salute apnake❤❤❤❤
EKo1el3xs7M,@Dr_strange_2652,2024-10-25T17:32:37Z,2024-10-25T17:32:37Z,0,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤️❤️❤️❤️
EKo1el3xs7M,@kakatuya8193,2024-10-25T08:19:03Z,2024-10-25T08:19:03Z,0,এক্সসেলেন্ট  স্যার,Excellent Sir
EKo1el3xs7M,@alimranhemal1091,2024-10-21T00:28:51Z,2024-10-21T00:28:51Z,0,এই যুদ্ধে আপনার অবদান যাতি সারাজীবন মনে রাখবে। ❤️ধন্যবাদ স্যের।,Your contribution in this war will be remembered forever. ❤️Thank you Syar.
EKo1el3xs7M,@mdmoniruddin4514,2024-10-19T14:56:34Z,2024-10-19T14:56:34Z,0,❤❤❤❤❤,❤❤❤❤❤
2D-IBnuR1eM,@JamunaTVbd,2024-07-31T16:47:11Z,2024-07-31T16:47:11Z,10,"Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial
</a><br>
<br>Join WhatsApp - <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>","Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial
</a><br>
<br>Join WhatsApp - <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>"
2D-IBnuR1eM,@MonchurAhmed-v9o,2024-08-04T16:35:30Z,2024-08-04T16:35:30Z,0,আল্লাহু আকবার  আল্লাহ  তুমি ছাত্র জনতাকে সাহায্য করো,Allahu Akbar Allah you help the students
2D-IBnuR1eM,@KhurshedAlom-i2h,2024-08-03T20:00:51Z,2024-08-03T20:00:51Z,0,🕋🤲,🕋🤲
2D-IBnuR1eM,@সত্যেরআলো-শ৬ভ,2024-08-03T07:32:09Z,2024-08-03T07:32:09Z,0,"ছাত্র আন্দোলন অতিতেও কখনো ব্যর্থ হয়নি, এবারও ব্যর্থ হতে পারে না। ছাত্র ছাত্রীরা তাদের শহিদ ভাই বোনদের রক্তের প্রতিশোধ না নেওয়া পর্যন্ত ঘরে ফিরবে না,ইনশাআল্লাহ।রক্তের উপর দিয়ে কোন সমোঝোতা হতে পারে না","The student movement has never failed in the past, it cannot fail this time either. The students will not return home until they avenge the blood of their martyred brothers and sisters, InshAllah. There can be no reconciliation over blood."
2D-IBnuR1eM,@shahinkhan1827,2024-08-02T20:00:27Z,2024-08-02T20:00:27Z,0,ধন্যবাদ সবাই কে,Thank you everyone
2D-IBnuR1eM,@MdRifazulislam-cn2oq,2024-08-02T14:43:50Z,2024-08-02T14:43:50Z,0,এগিয়ে জাও ছাত্র ভায়েরা,Go ahead students
2D-IBnuR1eM,@MdRasel-c3e4y,2024-08-02T14:14:39Z,2024-08-02T14:14:39Z,0,ধন্যবাদ সিলেট,Thank you Sylhet
2D-IBnuR1eM,@HabibaAlom-nl8hu,2024-08-02T14:14:17Z,2024-08-02T14:14:17Z,0,সরকার পদত্যাগ  চাই,The government wants to resign
2D-IBnuR1eM,@shimushoaib9494,2024-08-02T14:07:08Z,2024-08-02T14:07:08Z,0,❤❤❤❤,❤❤❤❤
2D-IBnuR1eM,@md.miranshahchowdhury5443,2024-08-02T13:52:40Z,2024-08-02T13:52:40Z,0,এই লীগ আবার সুযোগে পেলে প্রত‍্যেকটি ছাত্র-ছাত্রী ও তাদের পরিবারকে হেনস্তা করবে। এই বীজ এ দেশে না থাকাই সবার জন‍্য নিরাপদ।,This league will harass every student and their family if given the chance again. It is safe for everyone not to have these seeds in this country.
2D-IBnuR1eM,@RubelAhmed-lv5zn,2024-08-02T13:25:27Z,2024-08-02T13:25:27Z,1,ধন্যবাদ যমুনা টেলিভিশনকে।,Thanks to Jamuna Television.
2D-IBnuR1eM,@blleather,2024-08-02T13:18:32Z,2024-08-02T13:18:32Z,0,ধন্যবাদ আপনাদের,thank you
2D-IBnuR1eM,@mdjasimuddin9538,2024-08-02T12:22:05Z,2024-08-02T12:22:05Z,0,আল্লহ চাত্র ছাত্রী ভাই বোন দের কে তুমি রক্ষা তরো।😢😢😢,May Allah protect the students brothers and sisters.😢😢😢😢
2D-IBnuR1eM,@ShabnamKhan-hc9ly,2024-08-02T12:11:19Z,2024-08-02T12:11:19Z,0,ইয়া আল্লাহ তারারে বাচাও,Ya Allah save Tarare
2D-IBnuR1eM,@samsulkhan6912,2024-08-02T12:05:04Z,2024-08-02T12:05:04Z,0,মাঠ চাড়বেন না বন্ধু রা,"Do not plant the field, friends"
2D-IBnuR1eM,@FysalMia-j7f,2024-08-02T11:53:52Z,2024-08-02T11:53:52Z,0,যমুনা টিভি ধন্যবাদ,Thank you Jamuna TV
2D-IBnuR1eM,@Redmi13c-iv6zt,2024-08-02T11:00:36Z,2024-08-02T11:00:36Z,0,Hasnar paton chai,Hasnar paton chai
2D-IBnuR1eM,@BilalHussain-qb3mz,2024-08-02T10:17:42Z,2024-08-02T10:17:42Z,0,"should,,, 💯👌","should,,, 💯👌"
2D-IBnuR1eM,@Abdullah123-nb,2024-08-02T10:02:29Z,2024-08-02T10:02:29Z,0,পুলিশ ভাইদের বাধা দিবেন না,Don't stop the police brothers
2D-IBnuR1eM,@mdlokmanmdlokman5004,2024-08-02T09:51:17Z,2024-08-02T09:51:17Z,0,বেগে দাও পুড়িয়ে দাও রক্তের বোনার,Speed ​​up and burn the blood furnace
tNIVbd3TLvk,@JamunaTVbd,2024-07-31T15:06:37Z,2024-07-31T15:06:37Z,8,"Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial</a>","Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial</a>"
tNIVbd3TLvk,@musheirrahaman-lm4er,2024-08-03T07:21:40Z,2024-08-03T07:21:40Z,0,ছাত্রশিবির জামাত এবং বিএনপি কর্মীরা যারা আটক তাদের মুক্তি চাই আমরা সাধারণ প্রবাসী,We are ordinary expatriates who want the release of Chhatra Shibir Jamaat and BNP workers who are detained
tNIVbd3TLvk,@musheirrahaman-lm4er,2024-08-03T07:21:07Z,2024-08-03T07:21:07Z,0,আমরা সাধারণ প্রবাসী আমরা চাই ছাত্রলীগ পুলিশ লীগ এবং অত্যাচারী জালিম সরকারের বিচার হোক দোষ করেছে এরা আর শাস্তি পাচ্ছে জামাত-শিবির বিএনপি এগুলো নিন্দা জানাই আমরা,"We are ordinary expatriates, we want the Chhatra League Police League and the tyrannical tyrannical government to be tried."
tNIVbd3TLvk,@musheirrahaman-lm4er,2024-08-03T07:18:51Z,2024-08-03T07:18:51Z,0,এক দফা এক দাবি শেখ হাসিনার পদত্যাগ ছাত্রলীগ পুলিশ লীগ এদের বিচারের আওতায় আনা হোক এবং ওবায়দুল কাদের সহ আরো যে সমস্ত মন্ত্রীরা আছে তাদেরকে পদত করতে হবে,"One point one demand that the resignation of Sheikh Hasina, Chhatra League Police League should be brought under their jurisdiction and all other ministers including Obaidul Quader should be sacked."
tNIVbd3TLvk,@md.shahalamtalukder121,2024-08-03T05:33:23Z,2024-08-03T05:33:23Z,0,"RAW: Students and all protesters must believe that RAW and their agents in Bangladesh will never allow Hasina to resign. Rather after finishing her crying drama almost every day in hospitals and other places for killed persons, she starts more killing.","RAW: Students and all protesters must believe that RAW and their agents in Bangladesh will never allow Hasina to resign. Rather after finishing her crying drama almost every day in hospitals and other places for killed persons, she starts more killing."
tNIVbd3TLvk,@md.shahalamtalukder121,2024-08-03T05:32:59Z,2024-08-03T05:32:59Z,0,"RAW: Students and all protesters must believe that RAW and their agents in Bangladesh will never allow Hasina to resign. Rather after finishing her crying drama almost every day in hospitals and other places for killed persons, she starts more killing.","RAW: Students and all protesters must believe that RAW and their agents in Bangladesh will never allow Hasina to resign. Rather after finishing her crying drama almost every day in hospitals and other places for killed persons, she starts more killing."
tNIVbd3TLvk,@MdAfcer-d5w,2024-08-02T12:17:15Z,2024-08-02T12:17:15Z,0,❤❤❤❤❤,❤❤❤❤❤
tNIVbd3TLvk,@mahirtazwar326,2024-08-01T22:54:33Z,2024-08-01T22:54:33Z,0,আইনজীবীদের প্রতি শ্রদ্ধাভক্তি at peak❤❤,Respect for lawyers at peak❤❤
tNIVbd3TLvk,@MdHiron-kn2ui,2024-08-01T06:59:15Z,2024-08-01T06:59:15Z,0,"এ-ই সরকার ছাত্রদেরকে,তিলে তিলে সেস করে দেব",This government will give cess to the students gradually
tNIVbd3TLvk,@TajuddinAhamed-x3j,2024-08-01T06:06:39Z,2024-08-01T06:06:39Z,0,"দে জল, দে জল,  বলে ডাকিস, ওরে  শিক্ষীত পাখি, কে তোদের দিবেরে জল,  এখানে যে সবাই  দেবতা শক্তি,,","Give water, give water, you call, oh learned bird, who will give you water, all here are gods."
tNIVbd3TLvk,@uttambarua661,2024-08-01T05:02:36Z,2024-08-01T05:02:36Z,0,Joitik dabi,Joitik dabi
tNIVbd3TLvk,@MinarulIslam-gi1si,2024-08-01T01:45:25Z,2024-08-01T01:45:25Z,0,আমরা চাই প্রতি থানার পাশেই যেন আইনজীবীরা কিছু থাকে যাতে আমাদের ভাইদের পুলিশ ধরে নিয়ে যেতে না পারে।,We want lawyers to be there near every police station so that our brothers cannot be taken away by the police.
tNIVbd3TLvk,@Bangladesh-Lp,2024-08-01T00:36:44Z,2024-08-01T00:36:44Z,1,আল্লাহ্ এই সরকারের বিচার অবশ্যই করবেন।,Allah will surely judge this government.
tNIVbd3TLvk,@mithorocks99,2024-07-31T22:23:17Z,2024-07-31T22:25:55Z,0,"যমুনা টিভি দি রিয়েল হিরো,  আমার বন্ধু খালেদ রায়হান ও যমুনা টিভির সাংবাদিক এবং ক্রাইম রিপোর্টার","Jamuna TV The Real Hero, my friend Khaled Raihan and Jamuna TV Journalist and Crime Reporter"
tNIVbd3TLvk,@MahbubulAlam-b6z,2024-07-31T21:32:08Z,2024-07-31T21:32:08Z,0,আল্লাহ আকবর। আল্লাহ ভরসা,Allah is Akbar. Trust in God
tNIVbd3TLvk,@tamanahossain8015,2024-07-31T20:19:33Z,2024-07-31T20:19:33Z,0,"শিক্ষার্থী ও জনগণ  রাষ্ট্র সংস্কার ও মেরামতের কাজে হাত দিয়েছে এটা সফল করেই ঘরে ফিরবো ইনশাআল্লাহ। <br>March for Justice /We want Justice <br><a href=""http://www.youtube.com/results?search_query=%23stepdownhasina"">#StepdownHasina</a>","Students and people have put their hands in the work of reforming and repairing the state, it will be successful and I will return home inshallah. <br>March for Justice /We want Justice <br><a href=""http://www.youtube.com/results?search_query=%23stepdownhasina"">#StepdownHasina</a>"
tNIVbd3TLvk,@mdbaijed9946,2024-07-31T20:13:16Z,2024-07-31T20:13:16Z,1,ধন্যবাদ সাংবাদিক ভাই কে,Thank you journalist brother
tNIVbd3TLvk,@RaizaDhaka,2024-07-31T19:50:22Z,2024-07-31T19:50:22Z,1,❤❤❤❤ Thanks Jumuna News কে!,❤❤❤❤ Thanks to Jumuna News!
tNIVbd3TLvk,@TarekAhmed-k7s,2024-07-31T19:23:02Z,2024-07-31T19:23:02Z,0,Jamuna TV always true news provider ❤,Jamuna TV always true news provider ❤
tNIVbd3TLvk,@mdabdullahkhan9784,2024-07-31T19:20:56Z,2024-07-31T19:20:56Z,0,GooD,GooD
HEHehxm7hvQ,@JamunaTVbd,2024-07-31T14:23:35Z,2024-07-31T14:23:35Z,77,"Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial
</a><br>
<br>Join WhatsApp - <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>","Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial
</a><br>
<br>Join WhatsApp - <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>"
HEHehxm7hvQ,@technayem3580,2024-08-07T17:24:13Z,2024-08-07T17:24:13Z,0,ইতিহাস সাক্ষী থাকবে এদের কর্মকান্ড।,History will bear witness to their actions.
HEHehxm7hvQ,@habibkhan-dg9xj,2024-08-06T10:45:38Z,2024-08-06T10:45:38Z,0,😅😮😮😮😅😊😅,😅😮😮😮😅😊😅
HEHehxm7hvQ,@MCDBNL,2024-08-04T02:15:02Z,2024-08-04T02:15:02Z,0,আমাদের ইচ্ছে একটা পুলিশ কে আমাদের হাতে দাও আমরা জা খুশি তাই করবো,We want to give us a policeman and we will do it as we please
HEHehxm7hvQ,@GenericYTFan,2024-08-01T16:08:22Z,2024-08-01T16:08:22Z,0,Police morar khobor chai,Police morar khobor chai
HEHehxm7hvQ,@Junayed-t4t,2024-08-01T12:32:41Z,2024-08-01T12:32:41Z,0,সারাদেশর মানুষ নাম,Names of people from all over the country
HEHehxm7hvQ,@mdtareq4067,2024-08-01T11:25:33Z,2024-08-01T11:25:33Z,0,এখন কিসের আন্দোলন..মনে হচ্ছে আন্দোলনকারীরা আরে লাস চায়..,What is the agitation now..seems the agitators want hey lass..
HEHehxm7hvQ,@Adnanhosen35,2024-08-01T10:58:59Z,2024-08-01T10:58:59Z,0,"এ সরকারের পতন না হওয়া পর্যন্ত <br>কেউ যেন রাজপথ না ছাড়ে <br><br>অপরাধীর কাছে বিচার চাওয়া কোনভাবে গ্রহণযোগ্য নয়,,",No one should leave the streets until the fall of this government. Seeking justice from the criminal is not acceptable.
HEHehxm7hvQ,@BristyKhanom-q5t,2024-08-01T10:23:33Z,2024-08-01T10:23:33Z,0,police keno airukum korcha police kar taka baton pacha jonogonar tex tara baton pai ar aj tara dasr mayar sontan dar a bhaba lathi charg tersal guli korcha at akta saden bangla das ame bujlam mona das ta policer police akhon boro sorkar,police keno airukum korcha police kar taka baton pacha jonogonar tex tara baton pai ar aj tara dasr mayar sontan dar a bhaba lathi charg tersal guli korcha at akta saden bangla das ame bujlam mona das ta policer police akhon boro sorkar
HEHehxm7hvQ,@Salimkhan-px5vc,2024-08-01T09:44:56Z,2024-08-01T09:44:56Z,0,পুলিশ তো নয় যেন আওয়ামীলীগের ক্যাডার বাহিনী হায়রে পুলিশ।,The police is not like the cadre force of Awami League is the police.
HEHehxm7hvQ,@Oliullahattari,2024-08-01T09:01:47Z,2024-08-01T09:01:47Z,0,ছাত্র জনতার একমাত্র আস্থার চ্যানেল যমুনা।,Yamuna is the only trusted channel of students.
HEHehxm7hvQ,@Oliullahattari,2024-08-01T08:59:17Z,2024-08-01T08:59:17Z,0,যমুনা টেলিভিশনকে বাংলাদেশের জাতীয় টেলিভিশন করার প্রস্তাব করলাম আগেভাগে। <br>কারণ এটা জনতার কল্যাণে কাজ করে।,"Earlier, I proposed to make Jamuna Television the national television of Bangladesh. <br>Because it works for public welfare."
HEHehxm7hvQ,@MdnipoHasan-n4n,2024-08-01T08:02:56Z,2024-08-01T08:02:56Z,0,ধন্যবাদ যমুনা টেলিভিশন ধন্যবাদ ক্যামেরা কে,Thank you Jamuna Television Thank you Camera
HEHehxm7hvQ,@subhajitroy2699,2024-08-01T07:11:58Z,2024-08-01T07:11:58Z,0,কত পাগল এক সাথে জড় হয়েছে।,How many crazy people are stuck together.
HEHehxm7hvQ,@আমিবাঙালি-ল৪ধ,2024-08-01T07:06:25Z,2024-08-01T07:06:25Z,0,জাগো বাঙালি জাগো। বর্তমান সরকারের বিরুদ্ধে যুদ্ধ ঘোষণা করো,Wake up Bengali wake up. Declare war against the current government
HEHehxm7hvQ,@Mun-na-na,2024-08-01T06:39:59Z,2024-08-01T06:40:26Z,0,Ainjibi der proti shomman 🫡,Ainjibi der proti shomman 🫡
HEHehxm7hvQ,@MdForid-i1m,2024-08-01T06:36:37Z,2024-08-01T06:36:37Z,0,যমুনা টিভিকে বলতে চাই সরকারের পা চাটবেন না,I want to tell Jamuna TV not to lick the government's feet
HEHehxm7hvQ,@delowerjoy3109,2024-08-01T06:35:55Z,2024-08-01T06:35:55Z,0,পুলিসের ভোদায় চোরবি জমেছে 😥😢,There is a lot of water in the police station
HEHehxm7hvQ,@sultansarder3440,2024-08-01T06:31:59Z,2024-08-01T06:31:59Z,0,পাশের দেশগুলো যখন অলিম্পিকে গিয়ে নিজের দেশের পক্ষে সুনাম অর্জন করেছে। সেখানে আমার দেশের ছাত্রদের পরিণতি কি হচ্ছে। তারা অধিকার আদায়ের খেলা খেলছে স্বৈরশাসনের বিরুদ্ধে,When the neighboring countries go to the Olympics and gain fame for their own country. What is the fate of my country's students there? They are playing the game of rights against dictatorship
HEHehxm7hvQ,@NazmaSultana-nv5xc,2024-08-01T05:22:28Z,2024-08-01T05:22:28Z,0,পুলিশের  আচরণ  দেখে  মনে হয় এরা বাংলাদেশের  পুলিশ  না,"By the behavior of the police, it seems that they are not the police of Bangladesh"
eWvC7jskJe4,@JamunaTVbd,2024-07-31T13:43:30Z,2024-07-31T13:43:30Z,22,"Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial</a>","Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial</a>"
eWvC7jskJe4,@SahjahanKhan-d1o,2024-08-04T06:48:42Z,2024-08-04T06:48:42Z,0,বিজয় খুব শীঘ্রি ইনশাআল্লাহ সবাই এক সাথে করুন,Victory will come soon inshallah everyone together
eWvC7jskJe4,@mdriponislam3864,2024-08-02T13:31:19Z,2024-08-02T13:31:19Z,0,চালিয়ে যাও,carry on
eWvC7jskJe4,@polashhossain-y8t,2024-08-01T15:42:51Z,2024-08-01T15:42:51Z,0,এখন শুধু সৈরাচার পতনের দাবি,Now only the demand for the fall of the dictatorship
eWvC7jskJe4,@mohammedgiash4675,2024-08-01T07:50:27Z,2024-08-01T07:50:27Z,0,ধিক্কার জানাই এই স্বৈরাচারের তীব্র নিন্দা জানাই। সবাই মেধাবী ছাত্র ছাত্রীদের পাশে এগিয়ে আসুন ।,I strongly condemn this dictatorship. Come forward with all the talented students.
eWvC7jskJe4,@সুলতানসালাহউদ্দিনলিটন,2024-08-01T07:34:39Z,2024-08-01T07:34:39Z,0,❤,❤
eWvC7jskJe4,@Mnhossain622,2024-08-01T07:21:01Z,2024-08-01T07:21:01Z,0,বয়কট সময় টিভি 🚫,Boycott Time TV 🚫
eWvC7jskJe4,@AbuShainSobuj,2024-08-01T07:17:29Z,2024-08-01T07:17:29Z,0,এখন আর জামাত-শিবির দেখলে হবে না এখন সব ওক্কো হও দেশ থেকে স্বৈরাচার তারাও,"Now you will not see the Jamaat-Shibir anymore, now all Okko Hoo from the country, they are also dictators"
eWvC7jskJe4,@AbuShainSobuj,2024-08-01T07:16:39Z,2024-08-01T07:16:39Z,0,এক দফা এক দাবি শেখ হাসিনার পদত্যাগ স্বৈরাচারীর পদত্যাগ,One point one demand Sheikh Hasina's resignation is the resignation of a dictator
eWvC7jskJe4,@MdForhid-bl5rn,2024-08-01T03:51:45Z,2024-08-01T03:51:45Z,0,সৈরাচার হাছিনা নিপাত যাক গনতন্ত্র মুক্তি পাক,Let democracy be freed from tyranny
eWvC7jskJe4,@OmorFaruk-hy8nu,2024-08-01T01:26:46Z,2024-08-01T01:26:46Z,0,"এক দয়া এক দাবি,হাসিনার পদত্যাগ চাই।","One favor one demand, I want Hasina's resignation."
eWvC7jskJe4,@mdshorif6171,2024-08-01T00:35:44Z,2024-08-01T00:35:44Z,0,"আমার ছাত্র ভাই-বোনদের উপর যারা হামলা-অত্যাচার করবে তারা অবৈধ জারস সন্তান, আন্দোলন চলছে চলবে ছাত্র ভাইদের সকল দাবি মেনে নিতে হবে, আমার ভাই মরলো কেন জবাব চাই,,,,",Those who will attack and torture my student brothers and sisters are illegal bastards.
eWvC7jskJe4,@FarukHossan-rd6kj,2024-07-31T22:02:57Z,2024-07-31T22:02:57Z,0,আলহামদুলিল্লাহ,Alhamdulillah
eWvC7jskJe4,@suraiyabegum458,2024-07-31T19:54:37Z,2024-07-31T19:54:37Z,0,Ar sojjo hoche na ei sob,Ar sojjo hoche na ei sob
eWvC7jskJe4,@MunnaIslam-ze2ov,2024-07-31T19:45:17Z,2024-07-31T19:45:17Z,0,Thank you 👍,Thank you
eWvC7jskJe4,@MdRafiqulIslam-nb8me,2024-07-31T19:22:12Z,2024-07-31T19:22:12Z,0,ইনশাআল্লাহ বিজয় আসবেই,Inshallah victory will come
eWvC7jskJe4,@MdSharif-d4s5c,2024-07-31T19:02:46Z,2024-07-31T19:02:46Z,0,ইনশাআল্লাহ,Inshallah
eWvC7jskJe4,@EliyasHossain-ux2fb,2024-07-31T18:59:53Z,2024-07-31T18:59:53Z,0,Akhon B. N. P. Awamilig Noye Akhon Holo Sattoroder Khunider Bichar Abong<br>Soyrasarer Pothon.,Akhon B. N. P. Awamilig Noye Akhon Holo Sattoroder Khunider Bichar Abong<br>Soyrasarer Pothon.
eWvC7jskJe4,@hmramzanpasha3037,2024-07-31T18:48:43Z,2024-07-31T18:48:43Z,0,Ai gono hotta gono ahoto o gono greftar er bichar chai please please please sobai egie asun,Ai gono hotta gono ahoto o gono greftar er bichar chai please please please sobai egie asun
eWvC7jskJe4,@MDESHAK165,2024-07-31T18:45:26Z,2024-07-31T18:45:26Z,0,"বিনা অপরাধে ধরে নিয়ে যাচ্ছে সাধারণ শিক্ষার্থদের।তার চেয়ে নতুন কর্মসূচি হোক,, বিনা অপরাধে আত্নসমর্পন কর্মসূচি,,,, এই কর্মসূচিতে দেশের সকল শিক্ষার্থীরা এক যুগে থানায় আত্নসমর্পণ করবে।দেকব তারা কয়জনকে জায়গা দিতে পারে ভিতরে।","Ordinary students are being arrested without any crime. Let there be a new program than that, the surrender program without any crime, in this program, all the students of the country will surrender to the police station in one era. How many people can they place inside."
Jiwo0EqlVfg,@JamunaTVbd,2024-07-31T12:18:48Z,2024-07-31T12:18:48Z,34,"Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial</a>","Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial</a>"
Jiwo0EqlVfg,@kamaluddinwi5bz,2025-02-21T06:55:36Z,2025-02-21T06:55:36Z,0,So funny🤣🤣🤣,So funny 🤣🤣🤣
Jiwo0EqlVfg,@shawonshawon7991,2024-08-04T17:25:09Z,2024-08-04T17:25:09Z,0,👍👍👍👍👍👍👍,👍👍👍👍👍👍👍
Jiwo0EqlVfg,@alamin11990,2024-08-04T16:07:14Z,2024-08-04T16:07:14Z,0,জালিম দের বিচার আল্লাহ দুনিয়াতেই করবেন,Allah will judge the oppressors in this world
Jiwo0EqlVfg,@rajiasultana2293,2024-08-04T11:56:01Z,2024-08-04T11:56:01Z,0,Chi police,Chi police
Jiwo0EqlVfg,@MSTMaria-lp1cu,2024-08-04T11:20:23Z,2024-08-04T11:20:23Z,0,কনেস্টবল সুমনের মতো শত পুলিশ কে মেরেও তোমরা বলছো পুলিশ ভালো না ওদের বিচার চাই।বিচার তো তোমরা নিজের হাতেই নিয়া নিছো,"Kill hundreds of policemen like constable Suman, you say that the police are not good, they want justice. You have taken justice into your own hands."
Jiwo0EqlVfg,@TaherKhan18,2024-08-03T15:47:52Z,2024-08-03T15:47:52Z,0,পুলিশ মেয়েদের লাঠি চার্জ করছে;<br><br>তীব্র নিন্দা ও প্রতিবাদ জনাই।।,Police baton charging girls;<br><br>strong condemnation and protests.
Jiwo0EqlVfg,@TaherKhan18,2024-08-03T15:46:25Z,2024-08-03T15:46:25Z,0,"বরিশাল আন্দোলনের তৃতীয় দিন; যে সহসিকতা দেখেয়েছিল, বিজিবিকে ক্ষমা চেয়ে বিদায় করেছিল;<br>বরিশাল বাসি হিসেবে গর্ভ হচ্ছিল, <br><br>তবে; নির্যাতনের জন্য আন্দোলন কিছুটা  কমেছে;<br><br>তবে, এখন আমরা বিজয়ের খুব কাছা-কাছাকাছি, <br>বরিশাল থেকে আরোও তীব্র প্রতিবাদ আশা করি।।<br><br>আল্লাহ সবায় হোক।","Third day of Barisal movement; The patience shown, sent BGB away with an apology;<br>Barisal was being conceived as stale,<br><br>However; Agitation for torture has abated somewhat;<br><br>However, now we are very close to victory,<br>expect more vigorous protests from Barisal..<br><br>Allah be with all."
Jiwo0EqlVfg,@hafezgolamrobbani1287,2024-08-03T08:05:31Z,2024-08-03T08:05:31Z,0,এগুলো কেমন পুলিশ এগুলো নাকি আমাদের বরিশালে  ছি,What kind of police are these or are they in our Barisal?
Jiwo0EqlVfg,@NishatTaslimSinha,2024-08-03T05:01:43Z,2024-08-03T05:01:43Z,0,এই যদি হয় বোঝার চেষ্টা  তাহলে,If this is the case try to understand
Jiwo0EqlVfg,@topnewsbd257,2024-08-03T03:21:37Z,2024-08-03T03:21:37Z,0,এদের কোন দিন শেষ দেখবো,I will see the end of them someday
Jiwo0EqlVfg,@tabassumsumi42521,2024-08-02T18:16:44Z,2024-08-02T18:16:44Z,0,এই বাহিনীর উপর আল্লাহ্ র গজব পরুক 😡😡😡মেয়েদের গায়ে হাত দিস,May God's wrath be upon this army 😡😡😡 Put your hands on the girls
Jiwo0EqlVfg,@YemanUddin-ik1fx,2024-08-02T16:56:45Z,2024-08-02T16:56:45Z,0,যমুনা টিভিতে অসংখ্য ধন্যবাদ সত্য খবর তুলে ধরার জন্য তুলে ধরার জন্য,Many thanks to Yamuna TV for presenting true news
Jiwo0EqlVfg,@wizardshakib2268,2024-08-02T11:48:41Z,2024-08-02T11:48:41Z,0,"পুলিশ সমাজ কে দোষ না দিয়ে সরকার পতন করেন আজকে একটা ভিডিও দেখলাম যেখানে সৈনিক কে ১২০ রাউন্ড গুলি দেয়া হয়েছে আন্দোলন এ মারার জন্য,,,  <br>পুলিশ সেনাবাহিনী এদের সরকার গোলাম বানাই রাখছে,, যাতে চাইলেও তারা ছাত্রদের সাহায্য করতে না পারে",Police brought down the government without blaming the society. Today I saw a video where a soldier was shot with 120 rounds to kill the movement.
Jiwo0EqlVfg,@mnomanislambd479,2024-08-02T07:27:59Z,2024-08-02T07:27:59Z,0,নিন্দা জানাই,Condemn
Jiwo0EqlVfg,@babulmiah8686,2024-08-02T05:59:13Z,2024-08-02T05:59:13Z,0,মেয়েদের গায়ে হাত দেস তোদের লজ্জা করে না,Touching girls does not make you ashamed
Jiwo0EqlVfg,@babulmiah8686,2024-08-02T05:58:56Z,2024-08-02T05:58:56Z,0,😂😂😂,😂😂😂
